RTPLAN:  pb field pb_type      E pb_nprim  FWHM  x0 y0 z0 f_x f_y f_z u_x u_y u_z l_x l_y l_z
pb: 35 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.942382 0.332025 0.0409386 0.0386121 -0.0136041 0.999162 -0.332304 -0.943172 0
pb: 36 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.945355 0.324391 -0.0327662 -0.0309924 0.0106348 0.999463 -0.324565 -0.945863 0
pb: 37 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.945577 0.324467 -0.0245804 -0.0232497 0.00797796 0.999698 -0.324565 -0.945863 0
pb: 38 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.945736 0.324522 -0.0163897 -0.0155024 0.00531954 0.999866 -0.324565 -0.945863 0
pb: 39 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.945831 0.324555 -0.00819568 -0.007752 0.00266004 0.999966 -0.324565 -0.945863 0
pb: 40 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.945355 0.324391 0.0327662 0.0309924 -0.0106348 0.999463 -0.324565 -0.945863 0
pb: 41 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.94507 0.324293 0.0409454 0.0387288 -0.0132895 0.999161 -0.324565 -0.945863 0
pb: 42 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.947696 0.316537 -0.0409496 -0.0388403 0.0129729 0.999161 -0.316803 -0.948491 1.73472e-18
pb: 43 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.947982 0.316633 -0.0327695 -0.0310816 0.0103815 0.999463 -0.316803 -0.948491 0
pb: 44 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.947982 0.316633 0.0327695 0.0310816 -0.0103815 0.999463 -0.316803 -0.948491 0
pb: 45 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.947696 0.316537 0.0409496 0.0388403 -0.0129729 0.999161 -0.316803 -0.948491 -1.73472e-18
pb: 46 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.950258 0.308759 -0.0409509 -0.0389466 0.0126546 0.999161 -0.309018 -0.951056 -1.73472e-18
pb: 47 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.950545 0.308852 -0.0327706 -0.0311667 0.0101267 0.999463 -0.309018 -0.951056 1.73472e-18
pb: 48 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.950545 0.308852 0.0327706 0.0311667 -0.0101267 0.999463 -0.309018 -0.951056 -1.73472e-18
pb: 49 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.950258 0.308759 0.0409509 0.0389466 -0.0126546 0.999161 -0.309018 -0.951056 1.73472e-18
pb: 50 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.952757 0.30096 -0.0409496 -0.0390477 0.0123345 0.999161 -0.301213 -0.953557 1.73472e-18
pb: 51 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.953045 0.301051 -0.0327695 -0.0312476 0.0098706 0.999463 -0.301213 -0.953557 0
pb: 52 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.953045 0.301051 0.0327695 0.0312476 -0.0098706 0.999463 -0.301213 -0.953557 0
pb: 53 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.952757 0.30096 0.0409496 0.0390477 -0.0123345 0.999161 -0.301213 -0.953557 -1.73472e-18
pb: 54 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.955192 0.293142 -0.0409454 -0.0391436 0.0120129 0.999161 -0.293388 -0.955993 -1.73472e-18
pb: 55 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.95548 0.29323 -0.0327662 -0.0313243 0.00961322 0.999463 -0.293388 -0.955993 -1.73472e-18
pb: 56 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.955705 0.293299 0.0245804 0.0234987 -0.00721161 0.999698 -0.293388 -0.955993 0
pb: 57 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.95548 0.29323 0.0327662 0.0313243 -0.00961322 0.999463 -0.293388 -0.955993 1.73472e-18
pb: 58 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.955192 0.293142 0.0409454 0.0391436 -0.0120129 0.999161 -0.293388 -0.955993 1.73472e-18
pb: 59 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.957562 0.285306 -0.0409386 -0.0392341 0.0116898 0.999162 -0.285546 -0.958365 0
pb: 60 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.957851 0.285392 -0.0327607 -0.0313968 0.00935469 0.999463 -0.285546 -0.958365 0
pb: 61 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.958076 0.285459 -0.0245763 -0.0235531 0.00701766 0.999698 -0.285546 -0.958365 8.67362e-19
pb: 62 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.958236 0.285507 -0.016387 -0.0157047 0.00467923 0.999866 -0.285546 -0.958365 -8.67362e-19
pb: 63 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.958333 0.285536 0.00819431 0.00785314 -0.00233985 0.999966 -0.285546 -0.958365 -4.33681e-19
pb: 64 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.958236 0.285507 0.016387 0.0157047 -0.00467923 0.999866 -0.285546 -0.958365 8.67362e-19
pb: 65 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.958076 0.285459 0.0245763 0.0235531 -0.00701766 0.999698 -0.285546 -0.958365 -8.67362e-19
pb: 66 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.957851 0.285392 0.0327607 0.0313968 -0.00935469 0.999463 -0.285546 -0.958365 0
pb: 67 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960156 0.277538 -0.0327531 -0.0314649 0.00909511 0.999463 -0.277687 -0.960671 0
pb: 68 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960381 0.277604 -0.0245706 -0.0236042 0.00682293 0.999698 -0.277687 -0.960671 0
pb: 69 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960543 0.27765 -0.0163831 -0.0157388 0.00454939 0.999866 -0.277687 -0.960671 0
pb: 70 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960639 0.277678 -0.00819238 -0.00787019 0.00227492 0.999966 -0.277687 -0.960671 0
pb: 71 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960671 0.277687 0 0 0 1 -0.277687 -0.960671 0
pb: 72 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960639 0.277678 0.00819238 0.00787019 -0.00227492 0.999966 -0.277687 -0.960671 0
pb: 73 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.960543 0.27765 0.0163831 0.0157388 -0.00454939 0.999866 -0.277687 -0.960671 0
pb: 74 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.962622 0.269733 -0.0245631 -0.0236522 0.0066275 0.999698 -0.269815 -0.962912 -8.67362e-19
pb: 75 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.962783 0.269779 -0.0163782 -0.0157707 0.00441907 0.999866 -0.269815 -0.962912 0
pb: 76 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.96288 0.269806 -0.00818991 -0.00788617 0.00220976 0.999966 -0.269815 -0.962912 0
pb: 77 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.962912 0.269815 0 0 0 1 -0.269815 -0.962912 0
pb: 78 4 electron 100 100000 0.7 78.0843 -25.5577 -136.014 -0.96288 0.269806 0.00818991 0.00788617 -0.00220976 0.999966 -0.269815 -0.962912 0
